Latitude,Longitude,Garbage Percentage,Threshold,Timestamp
30.515,76.659,0.0,50.0,2025-03-31 09:01:07
30.517,76.661,0.0,5.0,2025-03-31 09:01:14
30.519,76.66,0.0,4.0,2025-03-31 09:01:14
30.515,76.659,0.0,50.0,2025-03-31 09:01:14
30.517,76.661,0.0,5.0,2025-03-31 09:01:17
30.519,76.66,0.0,4.0,2025-03-31 09:01:17
30.515,76.659,0.0,50.0,2025-03-31 09:01:17
30.517,76.661,0.0,5.0,2025-03-31 09:01:24
30.519,76.66,0.0,4.0,2025-03-31 09:01:24
30.515,76.659,0.0,50.0,2025-03-31 09:01:24
30.517,76.661,0.0,5.0,2025-03-31 09:01:27
30.519,76.66,0.0,4.0,2025-03-31 09:01:27
30.515,76.659,0.0,50.0,2025-03-31 09:01:27
30.517,76.661,0.0,5.0,2025-03-31 09:01:34
30.519,76.66,0.0,4.0,2025-03-31 09:01:34
30.515,76.659,0.0,50.0,2025-03-31 09:01:34
30.517,76.661,0.0,5.0,2025-03-31 09:01:37
30.519,76.66,0.0,4.0,2025-03-31 09:01:37
30.515,76.659,0.0,50.0,2025-03-31 09:01:37
30.517,76.661,0.0,5.0,2025-03-31 09:01:44
30.519,76.66,0.0,4.0,2025-03-31 09:01:44
30.515,76.659,0.0,50.0,2025-03-31 09:01:44
30.517,76.661,0.0,5.0,2025-03-31 09:01:47
30.519,76.66,0.0,4.0,2025-03-31 09:01:47
30.515,76.659,0.0,50.0,2025-03-31 09:01:47
30.517,76.661,0.0,5.0,2025-03-31 09:01:54
30.519,76.66,0.0,4.0,2025-03-31 09:01:54
30.515,76.659,0.0,50.0,2025-03-31 09:01:54
30.517,76.661,0.0,5.0,2025-03-31 09:01:57
30.519,76.66,0.0,4.0,2025-03-31 09:01:57
30.515,76.659,0.0,50.0,2025-03-31 09:01:57
30.517,76.661,0.0,5.0,2025-03-31 09:02:04
30.519,76.66,0.0,4.0,2025-03-31 09:02:04
30.515,76.659,0.0,50.0,2025-03-31 09:02:04
30.517,76.661,0.0,5.0,2025-03-31 09:02:07
30.519,76.66,0.0,4.0,2025-03-31 09:02:07
30.515,76.659,0.0,50.0,2025-03-31 09:02:07
30.517,76.661,0.0,5.0,2025-03-31 09:02:14
30.519,76.66,0.0,4.0,2025-03-31 09:02:14
30.515,76.659,0.0,50.0,2025-03-31 09:02:14
30.517,76.661,0.0,5.0,2025-03-31 09:02:17
30.519,76.66,0.0,4.0,2025-03-31 09:02:17
30.515,76.659,0.0,50.0,2025-03-31 09:02:17
30.517,76.661,0.0,5.0,2025-03-31 09:02:24
30.519,76.66,0.0,4.0,2025-03-31 09:02:24
30.515,76.659,0.0,50.0,2025-03-31 09:02:24
30.517,76.661,0.0,5.0,2025-03-31 09:02:27
30.519,76.66,0.0,4.0,2025-03-31 09:02:27
30.515,76.659,0.0,50.0,2025-03-31 09:02:28
30.517,76.661,0.0,5.0,2025-03-31 09:02:35
30.519,76.66,0.0,4.0,2025-03-31 09:02:35
30.515,76.659,0.0,50.0,2025-03-31 09:02:35
30.517,76.661,0.0,5.0,2025-03-31 09:02:38
30.519,76.66,0.0,4.0,2025-03-31 09:02:38
30.515,76.659,0.0,50.0,2025-03-31 09:02:38
30.517,76.661,0.0,5.0,2025-03-31 09:02:45
30.519,76.66,0.0,4.0,2025-03-31 09:02:45
30.515,76.659,0.0,50.0,2025-03-31 09:02:45
30.517,76.661,0.0,5.0,2025-03-31 09:02:48
30.519,76.66,0.0,4.0,2025-03-31 09:02:48
30.515,76.659,0.0,50.0,2025-03-31 09:02:48
30.517,76.661,0.0,5.0,2025-03-31 09:02:55
30.519,76.66,0.0,4.0,2025-03-31 09:02:55
30.515,76.659,0.0,50.0,2025-03-31 09:02:55
30.517,76.661,0.0,5.0,2025-03-31 09:02:58
30.519,76.66,0.0,4.0,2025-03-31 09:02:58
30.515,76.659,0.0,50.0,2025-03-31 09:02:58
30.517,76.661,0.0,5.0,2025-03-31 09:03:05
30.519,76.66,0.0,4.0,2025-03-31 09:03:05
30.515,76.659,0.0,50.0,2025-03-31 09:03:05
30.517,76.661,0.0,5.0,2025-03-31 09:03:08
30.519,76.66,0.0,4.0,2025-03-31 09:03:08
30.515,76.659,0.0,50.0,2025-03-31 09:03:08
30.517,76.661,0.0,5.0,2025-03-31 09:03:15
30.519,76.66,0.0,4.0,2025-03-31 09:03:15
30.515,76.659,0.0,50.0,2025-03-31 09:03:15
30.517,76.661,0.0,5.0,2025-03-31 09:03:18
30.519,76.66,0.0,4.0,2025-03-31 09:03:18
30.515,76.659,0.0,50.0,2025-03-31 09:03:18
30.517,76.661,0.0,5.0,2025-03-31 09:03:25
30.519,76.66,0.0,4.0,2025-03-31 09:03:25
30.515,76.659,0.0,50.0,2025-03-31 09:03:25
30.517,76.661,0.0,5.0,2025-03-31 09:03:28
30.519,76.66,0.0,4.0,2025-03-31 09:03:28
30.515,76.659,0.0,50.0,2025-03-31 09:03:28
30.517,76.661,0.0,5.0,2025-03-31 09:03:35
30.519,76.66,0.0,4.0,2025-03-31 09:03:35
30.515,76.659,0.0,50.0,2025-03-31 09:03:35
30.517,76.661,0.0,5.0,2025-03-31 09:03:38
30.519,76.66,0.0,4.0,2025-03-31 09:03:38
30.515,76.659,0.0,50.0,2025-03-31 09:03:38
30.517,76.661,0.0,5.0,2025-03-31 09:03:45
30.519,76.66,0.0,4.0,2025-03-31 09:03:45
30.515,76.659,0.0,50.0,2025-03-31 09:03:45
30.517,76.661,0.0,5.0,2025-03-31 09:03:48
30.519,76.66,0.0,4.0,2025-03-31 09:03:48
30.515,76.659,0.0,50.0,2025-03-31 09:03:48
30.517,76.661,0.0,5.0,2025-03-31 09:03:55
30.519,76.66,0.0,4.0,2025-03-31 09:03:55
30.515,76.659,0.0,50.0,2025-03-31 09:03:55
30.517,76.661,0.0,5.0,2025-03-31 09:03:58
30.519,76.66,0.0,4.0,2025-03-31 09:03:58
30.515,76.659,0.0,50.0,2025-03-31 09:03:58
30.517,76.661,0.0,5.0,2025-03-31 09:04:05
30.519,76.66,0.0,4.0,2025-03-31 09:04:05
30.515,76.659,0.0,50.0,2025-03-31 09:04:05
30.517,76.661,0.0,5.0,2025-03-31 09:04:08
30.519,76.66,0.0,4.0,2025-03-31 09:04:09
30.515,76.659,0.0,50.0,2025-03-31 09:04:09
30.517,76.661,0.0,5.0,2025-03-31 09:04:15
30.519,76.66,0.0,4.0,2025-03-31 09:04:15
30.515,76.659,0.0,50.0,2025-03-31 09:04:16
30.517,76.661,0.0,5.0,2025-03-31 09:04:19
30.519,76.66,0.0,4.0,2025-03-31 09:04:19
30.515,76.659,0.0,50.0,2025-03-31 09:04:19
30.517,76.661,0.0,5.0,2025-03-31 09:04:26
30.519,76.66,0.0,4.0,2025-03-31 09:04:26
30.515,76.659,0.0,50.0,2025-03-31 09:04:26
30.517,76.661,0.0,5.0,2025-03-31 09:04:29
30.519,76.66,0.0,4.0,2025-03-31 09:04:29
30.515,76.659,0.0,50.0,2025-03-31 09:04:29
30.517,76.661,0.0,5.0,2025-03-31 09:04:36
30.519,76.66,0.0,4.0,2025-03-31 09:04:36
30.515,76.659,0.0,50.0,2025-03-31 09:04:36
30.517,76.661,0.0,5.0,2025-03-31 09:04:39
30.519,76.66,0.0,4.0,2025-03-31 09:04:39
30.515,76.659,0.0,50.0,2025-03-31 09:04:39
30.517,76.661,0.0,5.0,2025-03-31 09:04:46
30.519,76.66,0.0,4.0,2025-03-31 09:04:46
30.515,76.659,0.0,50.0,2025-03-31 09:04:46
30.517,76.661,0.0,5.0,2025-03-31 09:04:49
30.519,76.66,0.0,4.0,2025-03-31 09:04:49
30.515,76.659,0.0,50.0,2025-03-31 09:04:49
30.517,76.661,0.0,5.0,2025-03-31 09:09:46
30.519,76.66,0.0,4.0,2025-03-31 09:09:46
30.515,76.659,0.0,50.0,2025-03-31 09:09:46
30.517,76.661,0.0,5.0,2025-03-31 09:09:56
30.519,76.66,0.0,4.0,2025-03-31 09:09:56
30.515,76.659,0.0,50.0,2025-03-31 09:09:56
30.517,76.661,0.0,5.0,2025-03-31 09:09:57
30.519,76.66,0.0,4.0,2025-03-31 09:09:57
30.515,76.659,0.0,50.0,2025-03-31 09:09:57
30.517,76.661,0.0,5.0,2025-03-31 09:10:06
30.519,76.66,0.0,4.0,2025-03-31 09:10:06
30.515,76.659,0.0,50.0,2025-03-31 09:10:06
30.517,76.661,0.0,5.0,2025-03-31 09:10:07
30.519,76.66,0.0,4.0,2025-03-31 09:10:07
30.515,76.659,0.0,50.0,2025-03-31 09:10:07
30.517,76.661,0.0,5.0,2025-03-31 09:10:16
30.519,76.66,0.0,4.0,2025-03-31 09:10:16
30.515,76.659,0.0,50.0,2025-03-31 09:10:16
30.517,76.661,0.0,5.0,2025-03-31 09:10:17
30.519,76.66,0.0,4.0,2025-03-31 09:10:17
30.515,76.659,0.0,50.0,2025-03-31 09:10:17
30.517,76.661,0.0,5.0,2025-03-31 09:10:26
30.519,76.66,0.0,4.0,2025-03-31 09:10:26
30.515,76.659,0.0,50.0,2025-03-31 09:10:26
30.517,76.661,0.0,5.0,2025-03-31 09:10:27
30.519,76.66,0.0,4.0,2025-03-31 09:10:27
30.515,76.659,0.0,50.0,2025-03-31 09:10:27
30.517,76.661,0.0,5.0,2025-03-31 09:10:36
30.519,76.66,0.0,4.0,2025-03-31 09:10:36
30.515,76.659,0.0,50.0,2025-03-31 09:10:36
30.517,76.661,0.0,5.0,2025-03-31 09:10:37
30.519,76.66,0.0,4.0,2025-03-31 09:10:37
30.515,76.659,0.0,50.0,2025-03-31 09:10:37
30.517,76.661,0.0,5.0,2025-03-31 09:10:46
30.519,76.66,0.0,4.0,2025-03-31 09:10:46
30.515,76.659,0.0,50.0,2025-03-31 09:10:46
30.517,76.661,0.0,5.0,2025-03-31 09:10:47
30.519,76.66,0.0,4.0,2025-03-31 09:10:47
30.515,76.659,0.0,50.0,2025-03-31 09:10:47
30.517,76.661,0.0,5.0,2025-03-31 09:10:56
30.519,76.66,0.0,4.0,2025-03-31 09:10:56
30.515,76.659,0.0,50.0,2025-03-31 09:10:56
30.517,76.661,0.0,5.0,2025-03-31 09:10:57
30.519,76.66,0.0,4.0,2025-03-31 09:10:57
30.515,76.659,0.0,50.0,2025-03-31 09:10:57
30.517,76.661,0.0,5.0,2025-03-31 09:11:07
30.519,76.66,0.0,4.0,2025-03-31 09:11:07
30.515,76.659,0.0,50.0,2025-03-31 09:11:07
30.517,76.661,0.0,5.0,2025-03-31 09:11:07
30.519,76.66,0.0,4.0,2025-03-31 09:11:07
30.515,76.659,0.0,50.0,2025-03-31 09:11:08
30.517,76.661,0.0,5.0,2025-03-31 09:11:17
30.519,76.66,0.0,4.0,2025-03-31 09:11:17
30.515,76.659,0.0,50.0,2025-03-31 09:11:17
30.517,76.661,0.0,5.0,2025-03-31 09:11:18
30.519,76.66,0.0,4.0,2025-03-31 09:11:18
30.515,76.659,0.0,50.0,2025-03-31 09:11:18
30.517,76.661,0.0,5.0,2025-03-31 09:11:27
30.519,76.66,0.0,4.0,2025-03-31 09:11:27
30.515,76.659,0.0,50.0,2025-03-31 09:11:27
30.517,76.661,0.0,5.0,2025-03-31 09:11:28
30.519,76.66,0.0,4.0,2025-03-31 09:11:28
30.515,76.659,0.0,50.0,2025-03-31 09:11:28
30.517,76.661,0.0,5.0,2025-03-31 09:11:37
30.519,76.66,0.0,4.0,2025-03-31 09:11:37
30.515,76.659,0.0,50.0,2025-03-31 09:11:37
30.517,76.661,0.0,5.0,2025-03-31 09:11:38
30.519,76.66,0.0,4.0,2025-03-31 09:11:38
30.515,76.659,0.0,50.0,2025-03-31 09:11:38
30.517,76.661,0.0,5.0,2025-03-31 09:11:47
30.519,76.66,0.0,4.0,2025-03-31 09:11:47
30.515,76.659,0.0,50.0,2025-03-31 09:11:47
30.517,76.661,0.0,5.0,2025-03-31 09:11:48
30.519,76.66,0.0,4.0,2025-03-31 09:11:48
30.515,76.659,0.0,50.0,2025-03-31 09:11:48
30.517,76.661,0.0,5.0,2025-03-31 09:11:57
30.519,76.66,0.0,4.0,2025-03-31 09:11:57
30.515,76.659,0.0,50.0,2025-03-31 09:11:57
30.517,76.661,0.0,5.0,2025-03-31 10:30:34
30.519,76.66,0.0,4.0,2025-03-31 10:30:34
30.515,76.659,0.0,50.0,2025-03-31 10:30:34
30.517,76.661,0.0,5.0,2025-03-31 10:30:44
30.519,76.66,0.0,4.0,2025-03-31 10:30:44
30.515,76.659,0.0,50.0,2025-03-31 10:30:44
30.517,76.661,0.0,5.0,2025-03-31 10:30:45
30.519,76.66,0.0,4.0,2025-03-31 10:30:45
30.515,76.659,0.0,50.0,2025-03-31 10:30:46
30.517,76.661,0.0,5.0,2025-03-31 10:30:54
30.519,76.66,0.0,4.0,2025-03-31 10:30:54
30.515,76.659,0.0,50.0,2025-03-31 10:30:55
30.517,76.661,0.0,5.0,2025-03-31 10:30:56
30.519,76.66,0.0,4.0,2025-03-31 10:30:56
30.515,76.659,0.0,50.0,2025-03-31 10:30:56
30.517,76.661,0.0,5.0,2025-03-31 10:31:05
30.519,76.66,0.0,4.0,2025-03-31 10:31:05
30.515,76.659,0.0,50.0,2025-03-31 10:31:05
30.517,76.661,0.0,5.0,2025-03-31 10:31:06
30.519,76.66,0.0,4.0,2025-03-31 10:31:06
30.515,76.659,0.0,50.0,2025-03-31 10:31:06
30.517,76.661,0.0,5.0,2025-03-31 10:31:15
30.519,76.66,0.0,4.0,2025-03-31 10:31:15
30.515,76.659,0.0,50.0,2025-03-31 10:31:15
30.517,76.661,0.0,5.0,2025-03-31 10:31:16
30.519,76.66,0.0,4.0,2025-03-31 10:31:16
30.515,76.659,0.0,50.0,2025-03-31 10:31:16
30.517,76.661,0.0,5.0,2025-03-31 10:31:25
30.519,76.66,0.0,4.0,2025-03-31 10:31:25
30.515,76.659,0.0,50.0,2025-03-31 10:31:25
30.517,76.661,0.0,5.0,2025-03-31 10:31:26
30.519,76.66,0.0,4.0,2025-03-31 10:31:26
30.515,76.659,0.0,50.0,2025-03-31 10:31:26
30.517,76.661,0.0,5.0,2025-03-31 10:31:35
30.519,76.66,0.0,4.0,2025-03-31 10:31:35
30.515,76.659,0.0,50.0,2025-03-31 10:31:35
30.517,76.661,0.0,5.0,2025-03-31 10:31:36
30.519,76.66,0.0,4.0,2025-03-31 10:31:36
30.515,76.659,0.0,50.0,2025-03-31 10:31:36
30.517,76.661,0.0,5.0,2025-03-31 10:31:45
30.519,76.66,0.0,4.0,2025-03-31 10:31:45
30.515,76.659,0.0,50.0,2025-03-31 10:31:45
30.517,76.661,0.0,5.0,2025-03-31 10:31:55
30.519,76.66,0.0,4.0,2025-03-31 10:31:55
30.515,76.659,0.0,50.0,2025-03-31 10:31:55
30.517,76.661,0.0,5.0,2025-03-31 10:32:05
30.519,76.66,0.0,4.0,2025-03-31 10:32:05
30.515,76.659,0.0,50.0,2025-03-31 10:32:05
30.517,76.661,0.0,5.0,2025-03-31 10:32:15
30.519,76.66,0.0,4.0,2025-03-31 10:32:15
30.515,76.659,0.0,50.0,2025-03-31 10:32:15
30.517,76.661,0.0,5.0,2025-03-31 10:32:25
30.519,76.66,0.0,4.0,2025-03-31 10:32:25
30.515,76.659,0.0,50.0,2025-03-31 10:32:25
30.517,76.661,0.0,5.0,2025-03-31 10:32:35
30.519,76.66,0.0,4.0,2025-03-31 10:32:35
30.515,76.659,0.0,50.0,2025-03-31 10:32:35
30.517,76.661,0.0,5.0,2025-03-31 10:32:45
30.519,76.66,0.0,4.0,2025-03-31 10:32:45
30.515,76.659,0.0,50.0,2025-03-31 10:32:45
30.517,76.661,0.0,5.0,2025-03-31 10:32:55
30.519,76.66,0.0,4.0,2025-03-31 10:32:55
30.515,76.659,0.0,50.0,2025-03-31 10:32:55
30.517,76.661,0.0,5.0,2025-03-31 10:33:06
30.519,76.66,0.0,4.0,2025-03-31 10:33:06
30.515,76.659,0.0,50.0,2025-03-31 10:33:06
30.517,76.661,0.0,5.0,2025-03-31 10:33:16
30.519,76.66,0.0,4.0,2025-03-31 10:33:16
30.515,76.659,0.0,50.0,2025-03-31 10:33:16
30.517,76.661,0.0,5.0,2025-03-31 10:33:26
30.519,76.66,0.0,4.0,2025-03-31 10:33:26
30.515,76.659,0.0,50.0,2025-03-31 10:33:26
30.517,76.661,0.0,5.0,2025-03-31 10:33:36
30.519,76.66,0.0,4.0,2025-03-31 10:33:36
30.515,76.659,0.0,50.0,2025-03-31 10:33:36
30.517,76.661,0.0,5.0,2025-03-31 10:33:46
30.519,76.66,0.0,4.0,2025-03-31 10:33:46
30.515,76.659,0.0,50.0,2025-03-31 10:33:46
30.517,76.661,0.0,5.0,2025-03-31 10:33:56
30.519,76.66,0.0,4.0,2025-03-31 10:33:56
30.515,76.659,0.0,50.0,2025-03-31 10:33:56
30.517,76.661,0.0,5.0,2025-03-31 10:34:06
30.519,76.66,0.0,4.0,2025-03-31 10:34:06
30.515,76.659,0.0,50.0,2025-03-31 10:34:06
30.517,76.661,0.0,5.0,2025-03-31 10:34:34
30.519,76.66,0.0,4.0,2025-03-31 10:34:34
30.515,76.659,0.0,50.0,2025-03-31 10:34:34
30.517,76.661,0.0,5.0,2025-03-31 10:34:44
30.519,76.66,0.0,4.0,2025-03-31 10:34:44
30.515,76.659,0.0,50.0,2025-03-31 10:34:44
30.517,76.661,0.0,5.0,2025-03-31 10:34:44
30.519,76.66,0.0,4.0,2025-03-31 10:34:45
30.515,76.659,0.0,50.0,2025-03-31 10:34:45
30.517,76.661,0.0,5.0,2025-03-31 10:34:54
30.519,76.66,0.0,4.0,2025-03-31 10:34:54
30.515,76.659,0.0,50.0,2025-03-31 10:34:54
30.517,76.661,0.0,5.0,2025-03-31 10:34:55
30.519,76.66,0.0,4.0,2025-03-31 10:34:55
30.515,76.659,0.0,50.0,2025-03-31 10:34:55
30.517,76.661,0.0,5.0,2025-03-31 10:35:04
30.519,76.66,0.0,4.0,2025-03-31 10:35:04
30.515,76.659,0.0,50.0,2025-03-31 10:35:04
30.517,76.661,0.0,5.0,2025-03-31 10:35:05
30.519,76.66,0.0,4.0,2025-03-31 10:35:05
30.515,76.659,0.0,50.0,2025-03-31 10:35:05
30.517,76.661,0.0,5.0,2025-03-31 10:35:14
30.519,76.66,0.0,4.0,2025-03-31 10:35:14
30.515,76.659,0.0,50.0,2025-03-31 10:35:14
30.517,76.661,0.0,5.0,2025-03-31 10:35:15
30.519,76.66,0.0,4.0,2025-03-31 10:35:15
30.515,76.659,0.0,50.0,2025-03-31 10:35:15
30.517,76.661,0.0,5.0,2025-03-31 10:35:24
30.519,76.66,0.0,4.0,2025-03-31 10:35:24
30.515,76.659,0.0,50.0,2025-03-31 10:35:24
30.517,76.661,0.0,5.0,2025-03-31 10:35:25
30.519,76.66,0.0,4.0,2025-03-31 10:35:25
30.515,76.659,0.0,50.0,2025-03-31 10:35:25
30.517,76.661,0.0,5.0,2025-03-31 10:35:34
30.519,76.66,0.0,4.0,2025-03-31 10:35:34
30.515,76.659,0.0,50.0,2025-03-31 10:35:34
30.517,76.661,0.0,5.0,2025-03-31 10:35:35
30.519,76.66,0.0,4.0,2025-03-31 10:35:35
30.515,76.659,0.0,50.0,2025-03-31 10:35:35
30.517,76.661,0.0,5.0,2025-03-31 10:35:44
30.519,76.66,0.0,4.0,2025-03-31 10:35:44
30.515,76.659,0.0,50.0,2025-03-31 10:35:44
30.517,76.661,0.0,5.0,2025-03-31 10:35:45
30.519,76.66,0.0,4.0,2025-03-31 10:35:45
30.515,76.659,0.0,50.0,2025-03-31 10:35:45
30.517,76.661,0.0,5.0,2025-03-31 10:35:54
30.519,76.66,0.0,4.0,2025-03-31 10:35:54
30.515,76.659,0.0,50.0,2025-03-31 10:35:54
30.517,76.661,0.0,5.0,2025-03-31 10:35:55
30.519,76.66,0.0,4.0,2025-03-31 10:35:55
30.515,76.659,0.0,50.0,2025-03-31 10:35:55
30.517,76.661,0.0,5.0,2025-03-31 10:36:05
30.519,76.66,0.0,4.0,2025-03-31 10:36:05
30.515,76.659,0.0,50.0,2025-03-31 10:36:05
30.517,76.661,0.0,5.0,2025-03-31 10:36:05
30.519,76.66,0.0,4.0,2025-03-31 10:36:05
30.515,76.659,0.0,50.0,2025-03-31 10:36:05
30.517,76.661,0.0,5.0,2025-03-31 10:36:15
30.519,76.66,0.0,4.0,2025-03-31 10:36:15
30.515,76.659,0.0,50.0,2025-03-31 10:36:15
30.517,76.661,0.0,5.0,2025-03-31 10:36:15
30.519,76.66,0.0,4.0,2025-03-31 10:36:15
30.515,76.659,0.0,50.0,2025-03-31 10:36:15
30.517,76.661,0.0,5.0,2025-03-31 10:36:25
30.519,76.66,0.0,4.0,2025-03-31 10:36:25
30.515,76.659,0.0,50.0,2025-03-31 10:36:25
30.517,76.661,0.0,5.0,2025-03-31 10:36:25
30.519,76.66,0.0,4.0,2025-03-31 10:36:25
30.515,76.659,0.0,50.0,2025-03-31 10:36:25
30.517,76.661,0.0,5.0,2025-03-31 10:37:57
30.519,76.66,0.0,4.0,2025-03-31 10:37:57
30.515,76.659,0.0,50.0,2025-03-31 10:37:57
30.517,76.661,0.0,5.0,2025-03-31 10:38:06
30.519,76.66,0.0,4.0,2025-03-31 10:38:06
30.515,76.659,0.0,50.0,2025-03-31 10:38:06
30.517,76.661,0.0,5.0,2025-03-31 10:38:07
30.519,76.66,0.0,4.0,2025-03-31 10:38:07
30.515,76.659,0.0,50.0,2025-03-31 10:38:07
30.517,76.661,0.0,5.0,2025-03-31 10:38:16
30.519,76.66,0.0,4.0,2025-03-31 10:38:16
30.515,76.659,0.0,50.0,2025-03-31 10:38:16
30.517,76.661,0.0,5.0,2025-03-31 10:38:17
30.519,76.66,0.0,4.0,2025-03-31 10:38:17
30.515,76.659,0.0,50.0,2025-03-31 10:38:17
30.517,76.661,0.0,5.0,2025-03-31 10:38:26
30.519,76.66,0.0,4.0,2025-03-31 10:38:26
30.515,76.659,0.0,50.0,2025-03-31 10:38:26
30.517,76.661,0.0,5.0,2025-03-31 10:38:27
30.519,76.66,0.0,4.0,2025-03-31 10:38:27
30.515,76.659,0.0,50.0,2025-03-31 10:38:27
30.517,76.661,0.0,5.0,2025-03-31 10:38:36
30.519,76.66,0.0,4.0,2025-03-31 10:38:36
30.515,76.659,0.0,50.0,2025-03-31 10:38:36
30.517,76.661,0.0,5.0,2025-03-31 10:38:37
30.519,76.66,0.0,4.0,2025-03-31 10:38:38
30.515,76.659,0.0,50.0,2025-03-31 10:38:38
30.517,76.661,0.0,5.0,2025-03-31 10:38:46
30.519,76.66,0.0,4.0,2025-03-31 10:38:46
30.515,76.659,0.0,50.0,2025-03-31 10:38:46
30.517,76.661,0.0,5.0,2025-03-31 10:38:48
30.519,76.66,0.0,4.0,2025-03-31 10:38:48
30.515,76.659,0.0,50.0,2025-03-31 10:38:48
30.517,76.661,0.0,5.0,2025-03-31 10:38:56
30.519,76.66,0.0,4.0,2025-03-31 10:38:56
30.515,76.659,0.0,50.0,2025-03-31 10:38:56
30.517,76.661,0.0,5.0,2025-03-31 10:38:58
30.519,76.66,0.0,4.0,2025-03-31 10:38:58
30.515,76.659,0.0,50.0,2025-03-31 10:38:58
30.517,76.661,0.0,5.0,2025-03-31 10:39:06
30.519,76.66,0.0,4.0,2025-03-31 10:39:07
30.515,76.659,0.0,50.0,2025-03-31 10:39:07
30.517,76.661,0.0,5.0,2025-03-31 10:39:08
30.519,76.66,0.0,4.0,2025-03-31 10:39:08
30.515,76.659,0.0,50.0,2025-03-31 10:39:08
30.517,76.661,0.0,5.0,2025-03-31 10:39:17
30.519,76.66,0.0,4.0,2025-03-31 10:39:17
30.515,76.659,0.0,50.0,2025-03-31 10:39:17
30.517,76.661,0.0,5.0,2025-03-31 10:39:18
30.519,76.66,0.0,4.0,2025-03-31 10:39:18
30.515,76.659,0.0,50.0,2025-03-31 10:39:18
30.517,76.661,0.0,5.0,2025-03-31 10:39:27
30.519,76.66,0.0,4.0,2025-03-31 10:39:27
30.515,76.659,0.0,50.0,2025-03-31 10:39:27
30.517,76.661,0.0,5.0,2025-03-31 10:39:28
30.519,76.66,0.0,4.0,2025-03-31 10:39:28
30.515,76.659,0.0,50.0,2025-03-31 10:39:28
30.517,76.661,0.0,5.0,2025-03-31 10:39:37
30.519,76.66,0.0,4.0,2025-03-31 10:39:37
30.515,76.659,0.0,50.0,2025-03-31 10:39:37
30.517,76.661,0.0,5.0,2025-03-31 10:39:38
30.519,76.66,0.0,4.0,2025-03-31 10:39:38
30.515,76.659,0.0,50.0,2025-03-31 10:39:38
30.517,76.661,0.0,5.0,2025-03-31 10:39:47
30.519,76.66,0.0,4.0,2025-03-31 10:39:47
30.515,76.659,0.0,50.0,2025-03-31 10:39:47
30.517,76.661,0.0,5.0,2025-03-31 10:39:48
30.519,76.66,0.0,4.0,2025-03-31 10:39:48
30.515,76.659,0.0,50.0,2025-03-31 10:39:48
30.517,76.661,0.0,5.0,2025-03-31 10:39:57
30.519,76.66,0.0,4.0,2025-03-31 10:39:57
30.515,76.659,0.0,50.0,2025-03-31 10:39:57
30.517,76.661,0.0,5.0,2025-03-31 10:39:58
30.519,76.66,0.0,4.0,2025-03-31 10:39:58
30.515,76.659,0.0,50.0,2025-03-31 10:39:58
30.517,76.661,0.0,5.0,2025-03-31 10:40:07
30.519,76.66,0.0,4.0,2025-03-31 10:40:07
30.515,76.659,0.0,50.0,2025-03-31 10:40:07
30.517,76.661,0.0,5.0,2025-03-31 10:40:08
30.519,76.66,0.0,4.0,2025-03-31 10:40:08
30.515,76.659,0.0,50.0,2025-03-31 10:40:08
30.517,76.661,0.0,5.0,2025-03-31 10:40:17
30.519,76.66,0.0,4.0,2025-03-31 10:40:17
30.515,76.659,0.0,50.0,2025-03-31 10:40:17
30.517,76.661,0.0,5.0,2025-03-31 10:40:18
30.519,76.66,0.0,4.0,2025-03-31 10:40:18
30.515,76.659,0.0,50.0,2025-03-31 10:40:18
30.517,76.661,0.0,5.0,2025-03-31 10:40:27
30.519,76.66,0.0,4.0,2025-03-31 10:40:27
30.515,76.659,0.0,50.0,2025-03-31 10:40:27
30.517,76.661,0.0,5.0,2025-03-31 10:40:29
30.519,76.66,0.0,4.0,2025-03-31 10:40:29
30.515,76.659,0.0,50.0,2025-03-31 10:40:29
30.517,76.661,0.0,5.0,2025-03-31 10:40:37
30.519,76.66,0.0,4.0,2025-03-31 10:40:37
30.515,76.659,0.0,50.0,2025-03-31 10:40:37
30.517,76.661,0.0,5.0,2025-03-31 10:40:39
30.519,76.66,0.0,4.0,2025-03-31 10:40:39
30.515,76.659,0.0,50.0,2025-03-31 10:40:39
30.517,76.661,0.0,5.0,2025-03-31 10:40:47
30.519,76.66,0.0,4.0,2025-03-31 10:40:47
30.515,76.659,0.0,50.0,2025-03-31 10:40:47
30.517,76.661,0.0,5.0,2025-03-31 10:40:49
30.519,76.66,0.0,4.0,2025-03-31 10:40:49
30.515,76.659,0.0,50.0,2025-03-31 10:40:49
30.517,76.661,0.0,5.0,2025-03-31 10:40:57
30.519,76.66,0.0,4.0,2025-03-31 10:40:57
30.515,76.659,0.0,50.0,2025-03-31 10:40:57
30.517,76.661,0.0,5.0,2025-03-31 10:40:59
30.519,76.66,0.0,4.0,2025-03-31 10:40:59
30.515,76.659,0.0,50.0,2025-03-31 10:40:59
30.517,76.661,0.0,5.0,2025-03-31 10:41:07
30.519,76.66,0.0,4.0,2025-03-31 10:41:07
30.515,76.659,0.0,50.0,2025-03-31 10:41:07
30.517,76.661,0.0,5.0,2025-03-31 10:41:09
30.519,76.66,0.0,4.0,2025-03-31 10:41:09
30.515,76.659,0.0,50.0,2025-03-31 10:41:09
